change_id,account_id,old_beneficiary,new_beneficiary,change_ts,channel
BCH005434,ACC004840,BEN95475,BEN38141,2026-09-14 15:41:25,mobile
BCH005435,ACC002000,BEN92674,BEN42684,2026-09-14 15:46:02,branch
BCH005436,ACC003317,BEN34839,BEN96022,2026-09-14 15:43:07,mobile
BCH005437,ACC003308,BEN30028,BEN66405,2026-09-14 15:40:08,mobile
BCH005438,ACC001837,BEN49226,BEN42502,2026-09-14 15:42:10,internet
BCH005439,ACC003615,BEN14725,BEN43789,2026-09-14 15:44:56,mobile
BCH005440,ACC004604,BEN25884,BEN99753,2026-09-14 15:42:25,internet
BCH005441,ACC002947,BEN47266,BEN96423,2026-09-14 15:41:24,branch
BCH005442,ACC002649,BEN68140,BEN67232,2026-09-14 15:42:20,internet
BCH005443,ACC000097,BEN22986,BEN50699,2026-09-14 15:42:39,mobile
BCH005444,ACC003310,BEN14336,BEN88847,2026-09-14 15:42:57,mobile
BCH005445,ACC003428,BEN60244,BEN56637,2026-09-14 15:45:32,mobile
BCH005446,ACC004239,BEN89465,BEN46149,2026-09-14 15:46:01,branch
BCH005447,ACC004191,BEN25265,BEN33523,2026-09-14 15:41:28,branch
BCH005448,ACC000430,BEN72184,BEN89585,2026-09-14 15:42:16,internet
BCH005449,ACC004603,BEN46550,BEN54322,2026-09-14 15:43:49,internet
BCH005450,ACC003106,BEN89606,BEN66828,2026-09-14 15:41:31,mobile
BCH005451,ACC001522,BEN93627,BEN50237,2026-09-14 15:41:39,mobile
BCH005452,ACC002292,BEN11574,BEN62563,2026-09-14 15:41:23,internet
BCH005453,ACC001866,BEN55434,BEN24651,2026-09-14 15:43:57,branch
BCH005454,ACC001823,BEN90133,BEN64872,2026-09-14 15:44:07,branch
BCH005455,ACC003096,BEN58852,BEN15439,2026-09-14 15:40:42,branch
BCH005456,ACC002339,BEN56981,BEN48193,2026-09-14 15:41:47,internet
BCH005457,ACC001814,BEN93537,BEN12386,2026-09-14 15:42:30,mobile
BCH005458,ACC001029,BEN12874,BEN71521,2026-09-14 15:45:53,mobile
BCH005459,ACC004083,BEN42759,BEN13632,2026-09-14 15:44:03,mobile
BCH005460,ACC004228,BEN50208,BEN36368,2026-09-14 15:41:20,branch
BCH005461,ACC003533,BEN31507,BEN74611,2026-09-14 15:45:30,branch
BCH005462,ACC004143,BEN30267,BEN34820,2026-09-14 15:44:58,internet
BCH005463,ACC001651,BEN82420,BEN22826,2026-09-14 15:42:18,internet
BCH005464,ACC001302,BEN18291,BEN40989,2026-09-14 15:44:33,internet
BCH005465,ACC002679,BEN53987,BEN54999,2026-09-14 15:40:54,mobile
BCH005466,ACC004475,BEN22789,BEN92524,2026-09-14 15:45:11,branch
BCH005467,ACC004396,BEN10499,BEN55490,2026-09-14 15:41:47,mobile
BCH005468,ACC000761,BEN83901,BEN72800,2026-09-14 15:40:50,mobile
BCH005469,ACC001049,BEN70109,BEN87622,2026-09-14 15:41:00,internet
BCH005470,ACC001050,BEN46890,BEN50448,2026-09-14 15:41:26,mobile
BCH005471,ACC004984,BEN99558,BEN90749,2026-09-14 15:42:52,internet
BCH005472,ACC002131,BEN87188,BEN99555,2026-09-14 15:44:18,mobile
BCH005473,ACC004564,BEN28412,BEN71451,2026-09-14 15:41:42,mobile
BCH005474,ACC003394,BEN46197,BEN57638,2026-09-14 15:45:38,branch
BCH005475,ACC003903,BEN63560,BEN58591,2026-09-14 15:44:42,mobile
BCH005476,ACC002676,BEN46122,BEN73669,2026-09-14 15:42:48,branch
BCH005477,ACC000618,BEN42933,BEN98085,2026-09-14 15:42:12,mobile
BCH005478,ACC000140,BEN21935,BEN39412,2026-09-14 15:43:39,branch
BCH005479,ACC004115,BEN78825,BEN70144,2026-09-14 15:40:09,branch
BCH005480,ACC002304,BEN58971,BEN20983,2026-09-14 15:43:30,mobile
BCH005481,ACC004745,BEN93360,BEN29101,2026-09-14 15:41:07,branch
BCH005482,ACC003328,BEN75534,BEN87547,2026-09-14 15:43:14,internet
BCH005483,ACC004764,BEN12333,BEN70094,2026-09-14 15:42:16,internet
BCH005484,ACC001392,BEN49588,BEN13202,2026-09-14 15:43:11,internet
BCH005485,ACC001948,BEN37741,BEN70113,2026-09-14 15:45:55,branch
BCH005486,ACC003016,BEN18164,BEN35730,2026-09-14 15:44:28,branch
BCH005487,ACC004234,BEN81036,BEN18198,2026-09-14 15:41:35,internet
BCH005488,ACC000601,BEN87648,BEN87359,2026-09-14 15:40:27,internet
BCH005489,ACC002605,BEN14882,BEN26843,2026-09-14 15:44:50,internet
BCH005490,ACC004193,BEN78071,BEN12825,2026-09-14 15:40:57,mobile
BCH005491,ACC000434,BEN88827,BEN23608,2026-09-14 15:40:07,internet
BCH005492,ACC004685,BEN84380,BEN76021,2026-09-14 15:44:27,branch
BCH005493,ACC003090,BEN46557,BEN18157,2026-09-14 15:44:11,internet
BCH005494,ACC001333,BEN43821,BEN55316,2026-09-14 15:44:58,internet
BCH005495,ACC001178,BEN72527,BEN11488,2026-09-14 15:43:48,branch
BCH005496,ACC002504,BEN20820,BEN82953,2026-09-14 15:40:53,internet
BCH005497,ACC003782,BEN40014,BEN38819,2026-09-14 15:43:06,internet
BCH005498,ACC004964,BEN64584,BEN12504,2026-09-14 15:45:13,branch
BCH005499,ACC000913,BEN94165,BEN68111,2026-09-14 15:42:17,internet
BCH005500,ACC003211,BEN68473,BEN63273,2026-09-14 15:45:13,internet
BCH005501,ACC001935,BEN36004,BEN67927,2026-09-14 15:40:20,branch
BCH005502,ACC001269,BEN62730,BEN81621,2026-09-14 15:43:57,mobile
BCH005503,ACC001487,BEN53259,BEN21750,2026-09-14 15:42:54,internet
BCH005504,ACC001448,BEN72953,BEN65850,2026-09-14 15:41:12,mobile
BCH005505,ACC004000,BEN18380,BEN98054,2026-09-14 15:40:06,mobile
BCH005506,ACC004466,BEN52020,BEN56999,2026-09-14 15:43:50,mobile
BCH005507,ACC003233,BEN38681,BEN65229,2026-09-14 15:43:30,mobile
BCH005508,ACC001449,BEN97199,BEN83915,2026-09-14 15:43:15,internet
BCH005509,ACC004869,BEN63373,BEN76925,2026-09-14 15:41:10,branch
BCH005510,ACC003308,BEN48485,BEN25835,2026-09-14 15:44:27,mobile
BCH005511,ACC002395,BEN66722,BEN85611,2026-09-14 15:43:37,internet
BCH005512,ACC000738,BEN70808,BEN94713,2026-09-14 15:42:26,mobile
BCH005513,ACC001624,BEN48614,BEN91740,2026-09-14 15:45:16,branch
BCH005514,ACC001524,BEN68023,BEN52275,2026-09-14 15:42:18,branch
BCH005515,ACC001741,BEN18735,BEN87468,2026-09-14 15:45:20,mobile
BCH005516,ACC002053,BEN21560,BEN78703,2026-09-14 15:42:07,internet
BCH005517,ACC002596,BEN26857,BEN65582,2026-09-14 15:40:51,branch
BCH005518,ACC001458,BEN12304,BEN52788,2026-09-14 15:42:28,mobile
BCH005519,ACC003068,BEN21899,BEN61829,2026-09-14 15:40:35,internet
BCH005520,ACC002538,BEN79076,BEN96323,2026-09-14 15:45:47,branch
BCH005521,ACC002671,BEN59818,BEN81791,2026-09-14 15:45:56,mobile
BCH005522,ACC003036,BEN21455,BEN10073,2026-09-14 15:41:00,branch
BCH005523,ACC002876,BEN27323,BEN17790,2026-09-14 15:42:33,internet
BCH005524,ACC004568,BEN36874,BEN31688,2026-09-14 15:44:33,branch
BCH005525,ACC002974,BEN44533,BEN80533,2026-09-14 15:41:11,internet
BCH005526,ACC002808,BEN83625,BEN78003,2026-09-14 15:42:19,mobile
BCH005527,ACC003674,BEN12890,BEN52442,2026-09-14 15:43:01,branch
BCH005528,ACC004658,BEN42378,BEN52414,2026-09-14 15:42:40,internet
BCH005529,ACC002665,BEN63937,BEN97963,2026-09-14 15:41:41,branch
BCH005530,ACC000110,BEN76663,BEN56066,2026-09-14 15:45:32,mobile
BCH005531,ACC003167,BEN37332,BEN29187,2026-09-14 15:40:07,branch
BCH005532,ACC003483,BEN91770,BEN35355,2026-09-14 15:43:29,branch
BCH005533,ACC001823,BEN54530,BEN17301,2026-09-14 15:42:23,mobile
BCH005534,ACC000336,BEN93241,BEN85938,2026-09-14 15:40:44,branch
BCH005535,ACC000060,BEN50121,BEN57623,2026-09-14 15:42:55,branch
BCH005536,ACC001048,BEN12246,BEN22019,2026-09-14 15:41:11,internet
BCH005537,ACC002918,BEN41464,BEN80587,2026-09-14 15:41:02,branch
BCH005538,ACC001445,BEN27886,BEN19667,2026-09-14 15:42:20,mobile
BCH005539,ACC000951,BEN61712,BEN35004,2026-09-14 15:43:35,branch
BCH005540,ACC001336,BEN40535,BEN18961,2026-09-14 15:42:12,branch
BCH005541,ACC004019,BEN36543,BEN81382,2026-09-14 15:44:33,branch
BCH005542,ACC000669,BEN27279,BEN29166,2026-09-14 15:41:16,branch
BCH005543,ACC002985,BEN37244,BEN89553,2026-09-14 15:41:55,internet
BCH005544,ACC001969,BEN34953,BEN71184,2026-09-14 15:40:32,mobile
BCH005545,ACC003987,BEN17461,BEN38444,2026-09-14 15:45:41,internet
BCH005546,ACC001826,BEN41934,BEN83997,2026-09-14 15:43:58,internet
BCH005547,ACC001899,BEN82475,BEN15590,2026-09-14 15:43:33,internet
BCH005548,ACC000760,BEN72287,BEN11553,2026-09-14 15:41:23,internet
BCH005549,ACC004443,BEN47559,BEN24987,2026-09-14 15:40:48,internet
BCH005550,ACC004194,BEN36588,BEN45590,2026-09-14 15:44:58,mobile
BCH005551,ACC000882,BEN86568,BEN24960,2026-09-14 15:41:06,branch
BCH005552,ACC003342,BEN99578,BEN75999,2026-09-14 15:41:18,branch
BCH005553,ACC001204,BEN73095,BEN26701,2026-09-14 15:45:28,branch
BCH005554,ACC003779,BEN11734,BEN70596,2026-09-14 15:43:56,branch
BCH005555,ACC004506,BEN24590,BEN23941,2026-09-14 15:43:38,internet
BCH005556,ACC004014,BEN50899,BEN62488,2026-09-14 15:42:30,branch
BCH005557,ACC001752,BEN17844,BEN88876,2026-09-14 15:40:31,branch
BCH005558,ACC001469,BEN85933,BEN67730,2026-09-14 15:44:21,internet
BCH005559,ACC003055,BEN18934,BEN85341,2026-09-14 15:40:08,branch
BCH005560,ACC000485,BEN51996,BEN66917,2026-09-14 15:43:31,internet
BCH005561,ACC003641,BEN10334,BEN59436,2026-09-14 15:42:32,internet
BCH005562,ACC001005,BEN17933,BEN52907,2026-09-14 15:46:00,branch
BCH005563,ACC001351,BEN80529,BEN24769,2026-09-14 15:42:10,internet
BCH005564,ACC003520,BEN12363,BEN78914,2026-09-14 15:44:02,internet
BCH005565,ACC003232,BEN45908,BEN84479,2026-09-14 15:44:44,internet
BCH005566,ACC002448,BEN80436,BEN32422,2026-09-14 15:43:06,mobile
BCH005567,ACC002249,BEN46895,BEN61778,2026-09-14 15:42:38,branch
BCH005568,ACC003954,BEN65208,BEN84865,2026-09-14 15:45:42,mobile
BCH005569,ACC003874,BEN16566,BEN66153,2026-09-14 15:41:38,internet
BCH005570,ACC003379,BEN25171,BEN47131,2026-09-14 15:43:27,branch
BCH005571,ACC000537,BEN49872,BEN45457,2026-09-14 15:42:08,internet
BCH005572,ACC004649,BEN99140,BEN39149,2026-09-14 15:41:19,branch
BCH005573,ACC001924,BEN24112,BEN95908,2026-09-14 15:45:42,branch
BCH005574,ACC000381,BEN81234,BEN48548,2026-09-14 15:40:06,internet
BCH005575,ACC004244,BEN42358,BEN36157,2026-09-14 15:45:23,mobile
BCH005576,ACC002407,BEN48766,BEN68719,2026-09-14 15:45:22,branch
BCH005577,ACC003105,BEN57417,BEN30508,2026-09-14 15:44:09,mobile
BCH005578,ACC000806,BEN33509,BEN69824,2026-09-14 15:41:40,internet
BCH005579,ACC004707,BEN25750,BEN91767,2026-09-14 15:43:08,branch
BCH005580,ACC000308,BEN92114,BEN93871,2026-09-14 15:41:33,internet
BCH005581,ACC003315,BEN31829,BEN43307,2026-09-14 15:41:12,branch
BCH005582,ACC000906,BEN47327,BEN42449,2026-09-14 15:40:44,mobile
BCH005583,ACC000329,BEN95838,BEN15131,2026-09-14 15:43:07,internet
BCH005584,ACC004984,BEN35613,BEN28070,2026-09-14 15:45:16,mobile
BCH005585,ACC004239,BEN22379,BEN21558,2026-09-14 15:41:30,mobile
BCH005586,ACC000455,BEN56753,BEN70375,2026-09-14 15:44:55,branch
BCH005587,ACC002650,BEN49207,BEN60028,2026-09-14 15:45:43,branch
BCH005588,ACC002345,BEN57056,BEN80076,2026-09-14 15:44:45,branch
BCH005589,ACC000702,BEN57559,BEN28417,2026-09-14 15:40:42,mobile
BCH005590,ACC003508,BEN59091,BEN62838,2026-09-14 15:43:27,internet
BCH005591,ACC003207,BEN44129,BEN54129,2026-09-14 15:42:57,internet
BCH005592,ACC003061,BEN47531,BEN17510,2026-09-14 15:43:52,branch
BCH005593,ACC003154,BEN11102,BEN10137,2026-09-14 15:41:38,mobile
BCH005594,ACC001773,BEN82332,BEN77690,2026-09-14 15:44:56,branch
BCH005595,ACC002159,BEN24690,BEN63958,2026-09-14 15:45:49,internet
BCH005596,ACC004741,BEN43233,BEN35226,2026-09-14 15:45:11,mobile
BCH005597,ACC004472,BEN95396,BEN63035,2026-09-14 15:44:39,branch
BCH005598,ACC004743,BEN93394,BEN36084,2026-09-14 15:44:48,internet
BCH005599,ACC002231,BEN78836,BEN77313,2026-09-14 15:43:38,branch
BCH005600,ACC000356,BEN66199,BEN13619,2026-09-14 15:42:49,mobile
BCH005601,ACC003062,BEN29156,BEN83779,2026-09-14 15:43:27,internet
BCH005602,ACC003098,BEN32079,BEN17033,2026-09-14 15:43:39,branch
BCH005603,ACC001123,BEN61769,BEN39050,2026-09-14 15:41:25,mobile
BCH005604,ACC003678,BEN91943,BEN55219,2026-09-14 15:45:13,branch
BCH005605,ACC002949,BEN59171,BEN20755,2026-09-14 15:44:23,branch
BCH005606,ACC001755,BEN41893,BEN75225,2026-09-14 15:45:11,branch
BCH005607,ACC003129,BEN88140,BEN52716,2026-09-14 15:40:17,mobile
BCH005608,ACC002147,BEN67077,BEN72076,2026-09-14 15:40:36,mobile
BCH005609,ACC003635,BEN72349,BEN53745,2026-09-14 15:41:12,internet
BCH005610,ACC003546,BEN35410,BEN44844,2026-09-14 15:44:33,branch
BCH005611,ACC002945,BEN60620,BEN27742,2026-09-14 15:42:30,internet
BCH005612,ACC003165,BEN25605,BEN65990,2026-09-14 15:42:14,internet
BCH005613,ACC001678,BEN78650,BEN39919,2026-09-14 15:40:25,mobile
BCH005614,ACC003297,BEN27295,BEN95097,2026-09-14 15:41:31,mobile
BCH005615,ACC000694,BEN88984,BEN54091,2026-09-14 15:41:51,branch
BCH005616,ACC000722,BEN49025,BEN36983,2026-09-14 15:42:49,mobile
BCH005617,ACC002791,BEN36879,BEN63165,2026-09-14 15:41:52,mobile
BCH005618,ACC003408,BEN17743,BEN16234,2026-09-14 15:42:27,branch
BCH005619,ACC004114,BEN42106,BEN27552,2026-09-14 15:43:34,mobile
BCH005620,ACC002488,BEN23428,BEN83594,2026-09-14 15:41:05,mobile
BCH005621,ACC003319,BEN68755,BEN87316,2026-09-14 15:43:48,mobile
BCH005622,ACC003304,BEN57009,BEN42789,2026-09-14 15:43:36,mobile
BCH005623,ACC000388,BEN16044,BEN24668,2026-09-14 15:43:29,internet
BCH005624,ACC004196,BEN19720,BEN75193,2026-09-14 15:43:05,internet
BCH005625,ACC004900,BEN48831,BEN80435,2026-09-14 15:42:08,mobile
BCH005626,ACC001406,BEN65878,BEN78284,2026-09-14 15:41:15,mobile
BCH005627,ACC002126,BEN62726,BEN83874,2026-09-14 15:42:13,mobile
BCH005628,ACC002444,BEN81406,BEN64301,2026-09-14 15:42:02,branch
BCH005629,ACC001645,BEN80073,BEN78513,2026-09-14 15:43:41,mobile
BCH005630,ACC001295,BEN69577,BEN90771,2026-09-14 15:42:52,branch
BCH005631,ACC001141,BEN59435,BEN11361,2026-09-14 15:40:06,mobile
BCH005632,ACC004813,BEN61455,BEN83237,2026-09-14 15:40:33,branch
BCH005633,ACC001770,BEN72312,BEN45711,2026-09-14 15:43:08,internet
BCH005634,ACC002106,BEN17951,BEN43013,2026-09-14 15:41:30,internet
BCH005635,ACC003454,BEN46062,BEN35524,2026-09-14 15:45:21,branch
BCH005636,ACC001006,BEN25977,BEN87411,2026-09-14 15:44:01,mobile
BCH005637,ACC003889,BEN95951,BEN68181,2026-09-14 15:44:46,internet
BCH005638,ACC000705,BEN69523,BEN20305,2026-09-14 15:45:01,mobile
BCH005639,ACC003295,BEN95051,BEN27746,2026-09-14 15:41:44,mobile
BCH005640,ACC001147,BEN52413,BEN47061,2026-09-14 15:41:31,internet
BCH005641,ACC003628,BEN46950,BEN82947,2026-09-14 15:41:16,mobile
BCH005642,ACC003221,BEN38556,BEN85745,2026-09-14 15:42:17,internet
BCH005643,ACC001234,BEN64723,BEN29643,2026-09-14 15:41:02,branch
BCH005644,ACC004410,BEN99461,BEN56290,2026-09-14 15:40:42,mobile
BCH005645,ACC003598,BEN60341,BEN24938,2026-09-14 15:44:14,branch
BCH005646,ACC001403,BEN77318,BEN10506,2026-09-14 15:45:14,branch
BCH005647,ACC000442,BEN89669,BEN68529,2026-09-14 15:42:27,branch
BCH005648,ACC003360,BEN63055,BEN79290,2026-09-14 15:43:47,mobile
BCH005649,ACC002245,BEN45717,BEN76747,2026-09-14 15:42:12,internet
BCH005650,ACC001473,BEN40466,BEN41007,2026-09-14 15:41:14,internet
BCH005651,ACC004999,BEN52036,BEN13561,2026-09-14 15:40:48,branch
BCH005652,ACC003074,BEN19429,BEN99859,2026-09-14 15:44:06,branch
BCH005653,ACC002093,BEN62495,BEN39172,2026-09-14 15:42:14,mobile
BCH005654,ACC001549,BEN35623,BEN68007,2026-09-14 15:41:03,mobile
BCH005655,ACC001084,BEN59049,BEN35333,2026-09-14 15:45:02,branch
BCH005656,ACC004547,BEN45367,BEN10211,2026-09-14 15:44:52,mobile
BCH005657,ACC001125,BEN46917,BEN29680,2026-09-14 15:45:04,branch
BCH005658,ACC001675,BEN97503,BEN20124,2026-09-14 15:45:06,branch
BCH005659,ACC000587,BEN64349,BEN38749,2026-09-14 15:42:37,branch
BCH005660,ACC001098,BEN10743,BEN54710,2026-09-14 15:43:58,mobile
BCH005661,ACC002981,BEN83932,BEN88552,2026-09-14 15:40:20,branch
BCH005662,ACC001883,BEN79969,BEN79142,2026-09-14 15:45:44,branch
BCH005663,ACC000923,BEN49931,BEN68465,2026-09-14 15:44:16,branch
BCH005664,ACC000025,BEN37366,BEN12320,2026-09-14 15:45:24,mobile
BCH005665,ACC000919,BEN48574,BEN76526,2026-09-14 15:44:48,branch
BCH005666,ACC002022,BEN56250,BEN46598,2026-09-14 15:43:49,branch
BCH005667,ACC000817,BEN77300,BEN41049,2026-09-14 15:43:21,branch
BCH005668,ACC002364,BEN46000,BEN42892,2026-09-14 15:42:21,branch
BCH005669,ACC000845,BEN61244,BEN63004,2026-09-14 15:45:25,internet
BCH005670,ACC000850,BEN94346,BEN92386,2026-09-14 15:44:16,internet
BCH005671,ACC003160,BEN60423,BEN56740,2026-09-14 15:41:19,branch
BCH005672,ACC001689,BEN40967,BEN55736,2026-09-14 15:40:27,branch
BCH005673,ACC000445,BEN67053,BEN60280,2026-09-14 15:45:19,internet
BCH005674,ACC003940,BEN49776,BEN44599,2026-09-14 15:44:46,branch
BCH005675,ACC004438,BEN88923,BEN39291,2026-09-14 15:43:10,internet
BCH005676,ACC004268,BEN38290,BEN92631,2026-09-14 15:42:40,internet
BCH005677,ACC003706,BEN59971,BEN31567,2026-09-14 15:42:13,branch
BCH005678,ACC003235,BEN76869,BEN14061,2026-09-14 15:40:21,mobile
BCH005679,ACC001307,BEN92993,BEN87332,2026-09-14 15:41:21,internet
BCH005680,ACC003724,BEN77775,BEN50195,2026-09-14 15:41:28,branch
BCH005681,ACC004277,BEN24024,BEN71171,2026-09-14 15:45:11,branch
BCH005682,ACC004176,BEN28596,BEN94233,2026-09-14 15:44:12,internet
BCH005683,ACC001662,BEN50523,BEN33836,2026-09-14 15:43:28,internet
BCH005684,ACC000174,BEN22859,BEN14277,2026-09-14 15:42:34,mobile
BCH005685,ACC004173,BEN47129,BEN61980,2026-09-14 15:43:19,internet
BCH005686,ACC003526,BEN43278,BEN14364,2026-09-14 15:42:30,branch
BCH005687,ACC000458,BEN40051,BEN35951,2026-09-14 15:45:30,mobile
BCH005688,ACC002759,BEN91538,BEN44897,2026-09-14 15:43:07,internet
BCH005689,ACC002318,BEN69016,BEN62674,2026-09-14 15:44:39,internet
BCH005690,ACC003311,BEN47438,BEN30692,2026-09-14 15:42:19,internet
BCH005691,ACC001268,BEN56301,BEN32450,2026-09-14 15:45:17,branch
BCH005692,ACC003987,BEN77497,BEN64586,2026-09-14 15:41:40,branch
BCH005693,ACC004811,BEN51469,BEN99373,2026-09-14 15:41:52,mobile
BCH005694,ACC001258,BEN64944,BEN95510,2026-09-14 15:40:49,internet
BCH005695,ACC002410,BEN12910,BEN11751,2026-09-14 15:42:05,branch
BCH005696,ACC000981,BEN63192,BEN26764,2026-09-14 15:40:29,branch
BCH005697,ACC000905,BEN13698,BEN12527,2026-09-14 15:41:36,internet
BCH005698,ACC002295,BEN47918,BEN54265,2026-09-14 15:45:56,internet
BCH005699,ACC002543,BEN81559,BEN18056,2026-09-14 15:44:53,mobile
BCH005700,ACC000445,BEN30562,BEN33412,2026-09-14 15:44:43,branch
BCH005701,ACC001536,BEN50863,BEN53652,2026-09-14 15:44:18,mobile
BCH005702,ACC003149,BEN59920,BEN95041,2026-09-14 15:44:33,mobile
BCH005703,ACC004099,BEN72657,BEN90470,2026-09-14 15:41:55,mobile
BCH005704,ACC004038,BEN92544,BEN19660,2026-09-14 15:40:20,mobile
BCH005705,ACC004518,BEN27917,BEN85623,2026-09-14 15:43:33,branch
BCH005706,ACC001236,BEN45000,BEN89153,2026-09-14 15:45:00,internet
BCH005707,ACC003917,BEN10273,BEN96647,2026-09-14 15:42:29,mobile
BCH005708,ACC001871,BEN98065,BEN15833,2026-09-14 15:44:40,branch
BCH005709,ACC000577,BEN43926,BEN99240,2026-09-14 15:40:38,branch
BCH005710,ACC003773,BEN21299,BEN81728,2026-09-14 15:43:07,internet
BCH005711,ACC002574,BEN69208,BEN49999,2026-09-14 15:44:32,mobile
BCH005712,ACC001851,BEN25787,BEN90529,2026-09-14 15:41:05,internet
BCH005713,ACC003063,BEN51251,BEN85789,2026-09-14 15:44:48,internet
BCH005714,ACC003384,BEN89495,BEN67675,2026-09-14 15:43:10,mobile
BCH005715,ACC000238,BEN25226,BEN53130,2026-09-14 15:42:16,branch
BCH005716,ACC000216,BEN14550,BEN66517,2026-09-14 15:45:33,internet
BCH005717,ACC004096,BEN61207,BEN51646,2026-09-14 15:42:39,internet
BCH005718,ACC000386,BEN15716,BEN32153,2026-09-14 15:42:29,mobile
BCH005719,ACC004199,BEN43305,BEN87634,2026-09-14 15:43:12,internet
BCH005720,ACC000258,BEN96967,BEN78227,2026-09-14 15:40:16,branch
BCH005721,ACC001132,BEN56720,BEN62630,2026-09-14 15:45:12,internet
BCH005722,ACC003153,BEN30154,BEN68249,2026-09-14 15:44:15,branch
BCH005723,ACC000668,BEN32252,BEN11471,2026-09-14 15:43:18,mobile
BCH005724,ACC001436,BEN80416,BEN51142,2026-09-14 15:43:17,branch
BCH005725,ACC000379,BEN22125,BEN40184,2026-09-14 15:40:52,internet
BCH005726,ACC004574,BEN54416,BEN68741,2026-09-14 15:43:40,internet
BCH005727,ACC002932,BEN98352,BEN18392,2026-09-14 15:43:19,mobile
BCH005728,ACC001107,BEN24885,BEN71073,2026-09-14 15:41:24,branch
BCH005729,ACC003683,BEN72275,BEN11018,2026-09-14 15:45:54,internet
BCH005730,ACC004376,BEN75628,BEN97258,2026-09-14 15:45:31,branch
BCH005731,ACC003658,BEN43167,BEN19922,2026-09-14 15:42:47,internet
BCH005732,ACC001143,BEN31856,BEN95961,2026-09-14 15:40:52,internet
BCH005733,ACC004365,BEN63051,BEN58433,2026-09-14 15:45:35,branch
BCH005734,ACC000177,BEN52153,BEN29665,2026-09-14 15:45:01,internet
BCH005735,ACC003300,BEN52605,BEN53545,2026-09-14 15:40:56,branch
BCH005736,ACC004965,BEN77420,BEN49145,2026-09-14 15:45:51,mobile
BCH005737,ACC001723,BEN82724,BEN19474,2026-09-14 15:45:17,mobile
BCH005738,ACC004130,BEN29838,BEN25438,2026-09-14 15:43:07,branch
BCH005739,ACC000139,BEN14622,BEN74550,2026-09-14 15:44:56,branch
BCH005740,ACC000682,BEN49109,BEN27156,2026-09-14 15:44:44,branch
BCH005741,ACC004763,BEN79880,BEN60414,2026-09-14 15:44:14,branch
BCH005742,ACC002476,BEN92310,BEN17381,2026-09-14 15:40:55,internet
BCH005743,ACC001002,BEN25233,BEN15916,2026-09-14 15:41:48,internet
BCH005744,ACC001579,BEN36031,BEN98540,2026-09-14 15:45:05,branch
BCH005745,ACC001293,BEN54155,BEN57405,2026-09-14 15:45:41,branch
BCH005746,ACC003470,BEN26602,BEN42526,2026-09-14 15:42:47,mobile
BCH005747,ACC003733,BEN62713,BEN40965,2026-09-14 15:44:18,branch
BCH005748,ACC002864,BEN44604,BEN17227,2026-09-14 15:45:53,internet
BCH005749,ACC000324,BEN81458,BEN55816,2026-09-14 15:42:55,mobile
BCH005750,ACC002450,BEN91775,BEN84570,2026-09-14 15:45:30,internet
BCH005751,ACC003452,BEN46082,BEN74132,2026-09-14 15:40:40,internet
BCH005752,ACC000665,BEN30769,BEN13057,2026-09-14 15:40:31,mobile
BCH005753,ACC002135,BEN37550,BEN37555,2026-09-14 15:41:30,internet
BCH005754,ACC001170,BEN49150,BEN85217,2026-09-14 15:44:29,mobile
BCH005755,ACC003671,BEN73519,BEN99262,2026-09-14 15:41:59,mobile
BCH005756,ACC000310,BEN29176,BEN42862,2026-09-14 15:45:43,internet
BCH005757,ACC004589,BEN48481,BEN60445,2026-09-14 15:41:54,internet
BCH005758,ACC003624,BEN70783,BEN57110,2026-09-14 15:43:45,branch
BCH005759,ACC003453,BEN77473,BEN34006,2026-09-14 15:44:55,internet
BCH005760,ACC004313,BEN87742,BEN42481,2026-09-14 15:43:54,mobile
BCH005761,ACC002186,BEN46489,BEN99928,2026-09-14 15:41:05,branch
BCH005762,ACC003891,BEN58166,BEN53475,2026-09-14 15:45:53,internet
BCH005763,ACC000090,BEN76427,BEN46043,2026-09-14 15:42:55,internet
BCH005764,ACC002517,BEN37766,BEN12303,2026-09-14 15:45:50,internet
BCH005765,ACC002543,BEN44303,BEN29042,2026-09-14 15:41:31,mobile
BCH005766,ACC003013,BEN83218,BEN61642,2026-09-14 15:42:09,internet
BCH005767,ACC003990,BEN75153,BEN27248,2026-09-14 15:45:05,mobile
BCH005768,ACC001066,BEN20049,BEN89696,2026-09-14 15:40:52,mobile
BCH005769,ACC001208,BEN82464,BEN90741,2026-09-14 15:45:08,internet
BCH005770,ACC001260,BEN53771,BEN37549,2026-09-14 15:42:24,mobile
BCH005771,ACC000876,BEN71428,BEN78347,2026-09-14 15:45:33,internet
BCH005772,ACC002555,BEN85034,BEN10162,2026-09-14 15:43:39,internet
BCH005773,ACC002924,BEN52252,BEN58433,2026-09-14 15:40:06,mobile
