account_id,onboarding_date,occupation_category,risk_rating,account_type,is_mule
ACC004510,2026-01-05,student,high,business,0
ACC004511,2021-12-18,business,low,savings,0
ACC004512,2026-08-25,salaried,low,current,0
ACC004513,2026-08-16,self_employed,medium,current,0
ACC004514,2025-02-22,student,medium,savings,0
ACC004515,2023-07-06,student,low,savings,0
ACC004516,2022-01-04,business,low,savings,0
ACC004517,2026-05-23,student,low,current,0
ACC004518,2023-12-01,self_employed,low,current,0
ACC004519,2026-04-28,self_employed,low,current,0
ACC004520,2026-04-16,business,medium,business,0
ACC004521,2025-09-18,student,low,savings,0
ACC004522,2022-12-18,salaried,medium,savings,0
ACC004523,2024-10-23,salaried,low,business,0
ACC004524,2025-01-14,business,medium,business,1
ACC004525,2023-08-07,retired,low,current,0
ACC004526,2024-03-05,business,low,business,0
ACC004527,2022-11-02,salaried,low,current,0
ACC004528,2025-08-26,student,medium,savings,0
ACC004529,2025-12-17,retired,medium,current,0
ACC004530,2026-01-15,self_employed,low,savings,0
ACC004531,2022-06-21,retired,low,savings,0
ACC004532,2025-01-27,business,high,business,0
ACC004533,2024-10-17,retired,low,current,0
ACC004534,2025-12-21,salaried,low,business,0
ACC004535,2021-10-15,student,low,current,0
ACC004536,2023-09-25,retired,low,savings,0
ACC004537,2023-02-10,self_employed,low,savings,0
ACC004538,2026-01-27,business,low,current,0
ACC004539,2022-11-23,retired,high,savings,0
ACC004540,2025-06-30,student,low,current,0
ACC004541,2023-01-20,self_employed,low,business,0
ACC004542,2023-03-23,self_employed,low,savings,0
ACC004543,2026-07-08,salaried,low,savings,0
ACC004544,2026-07-06,salaried,low,savings,0
ACC004545,2022-12-11,self_employed,medium,business,0
ACC004546,2025-10-24,retired,low,current,0
ACC004547,2024-10-01,self_employed,low,business,0
ACC004548,2022-01-16,student,low,current,0
ACC004549,2023-07-24,salaried,low,business,0
ACC004550,2025-11-06,student,low,business,0
ACC004551,2023-09-03,retired,low,current,0
ACC004552,2022-03-27,retired,medium,current,0
ACC004553,2023-12-13,retired,low,savings,0
ACC004554,2024-11-03,retired,low,business,0
ACC004555,2023-09-10,student,medium,business,0
ACC004556,2022-01-24,self_employed,low,savings,0
ACC004557,2023-06-17,retired,low,current,0
ACC004558,2026-02-08,retired,low,business,0
ACC004559,2024-10-09,salaried,low,savings,0
ACC004560,2024-12-31,business,low,savings,0
ACC004561,2025-09-11,business,low,current,0
ACC004562,2025-07-26,salaried,low,savings,0
ACC004563,2022-02-04,self_employed,low,current,0
ACC004564,2022-01-14,salaried,high,savings,0
ACC004565,2024-06-15,business,medium,business,0
ACC004566,2022-07-30,retired,low,savings,0
ACC004567,2026-02-18,self_employed,low,business,0
ACC004568,2024-01-10,self_employed,low,business,0
ACC004569,2023-12-10,self_employed,low,current,0
ACC004570,2026-08-15,salaried,medium,savings,0
ACC004571,2026-05-01,business,low,savings,0
ACC004572,2026-07-20,business,low,savings,0
ACC004573,2023-03-07,self_employed,high,business,0
ACC004574,2024-11-26,salaried,medium,current,0
ACC004575,2024-12-02,self_employed,low,business,0
ACC004576,2024-10-21,salaried,low,savings,0
ACC004577,2026-09-12,retired,medium,current,0
ACC004578,2022-05-12,retired,low,current,0
ACC004579,2026-02-04,student,medium,business,0
ACC004580,2023-11-03,salaried,medium,business,0
ACC004581,2024-11-25,business,medium,current,0
ACC004582,2023-08-06,retired,medium,savings,0
ACC004583,2026-02-03,student,medium,business,0
ACC004584,2025-02-24,salaried,low,business,0
ACC004585,2024-09-13,business,low,current,0
ACC004586,2024-08-19,retired,medium,savings,0
ACC004587,2025-11-03,self_employed,medium,business,0
ACC004588,2025-10-19,salaried,medium,current,0
ACC004589,2021-10-03,retired,low,savings,0
ACC004590,2025-12-20,self_employed,medium,savings,0
ACC004591,2022-11-18,student,low,business,0
ACC004592,2025-06-10,salaried,low,business,0
ACC004593,2023-02-09,retired,medium,current,0
ACC004594,2023-08-28,student,low,current,0
ACC004595,2022-05-10,student,medium,business,0
ACC004596,2026-01-28,student,low,business,0
ACC004597,2024-02-02,salaried,medium,savings,0
ACC004598,2023-07-02,business,low,savings,0
ACC004599,2022-12-23,student,low,business,0
ACC004600,2023-04-16,student,low,business,0
ACC004601,2023-01-14,self_employed,low,current,0
ACC004602,2024-10-12,retired,medium,business,0
ACC004603,2022-09-15,student,low,business,0
ACC004604,2023-08-29,self_employed,low,current,0
ACC004605,2025-03-24,retired,low,savings,0
ACC004606,2024-07-04,salaried,medium,business,0
ACC004607,2022-08-31,student,low,savings,0
ACC004608,2025-10-18,student,low,business,0
ACC004609,2025-10-09,business,low,business,0
ACC004610,2025-10-10,self_employed,high,business,0
ACC004611,2023-06-29,self_employed,low,business,0
ACC004612,2023-01-26,student,low,current,0
ACC004613,2025-03-12,retired,low,business,0
ACC004614,2021-11-21,retired,low,current,0
ACC004615,2023-10-10,salaried,low,savings,1
ACC004616,2022-01-25,student,low,savings,0
ACC004617,2022-10-15,self_employed,low,business,0
ACC004618,2026-07-30,salaried,low,current,0
ACC004619,2023-01-26,retired,low,business,0
ACC004620,2022-11-05,salaried,medium,business,0
ACC004621,2026-01-22,self_employed,medium,current,0
ACC004622,2022-01-12,salaried,low,savings,0
ACC004623,2026-07-26,student,low,current,0
ACC004624,2022-12-13,business,high,business,0
ACC004625,2022-03-05,business,medium,savings,0
ACC004626,2023-02-11,retired,low,savings,0
ACC004627,2023-11-24,self_employed,low,business,0
ACC004628,2023-03-26,self_employed,low,business,1
ACC004629,2026-02-04,self_employed,low,business,0
ACC004630,2025-02-23,retired,low,business,0
ACC004631,2026-06-30,student,low,savings,0
ACC004632,2021-11-09,self_employed,medium,savings,0
ACC004633,2024-02-10,self_employed,low,savings,0
ACC004634,2022-06-06,self_employed,low,business,0
ACC004635,2023-07-17,business,low,savings,1
ACC004636,2025-07-09,business,medium,savings,0
ACC004637,2025-09-16,student,medium,savings,0
ACC004638,2025-10-18,self_employed,low,current,0
ACC004639,2023-02-24,salaried,low,savings,0
ACC004640,2023-07-26,business,low,business,0
ACC004641,2025-03-12,retired,low,savings,0
ACC004642,2022-11-30,business,low,savings,0
ACC004643,2026-08-28,retired,medium,savings,0
ACC004644,2023-04-01,business,medium,business,0
ACC004645,2026-01-17,retired,high,current,0
ACC004646,2023-12-13,retired,low,current,0
ACC004647,2023-02-16,self_employed,low,current,0
ACC004648,2024-08-12,business,low,business,0
ACC004649,2025-07-22,student,low,business,0
ACC004650,2022-04-14,self_employed,low,business,0
ACC004651,2023-08-28,business,low,business,0
ACC004652,2024-12-01,retired,low,savings,0
ACC004653,2024-12-23,retired,low,business,0
ACC004654,2022-10-28,retired,low,savings,0
ACC004655,2022-08-16,salaried,medium,business,0
ACC004656,2021-11-03,student,low,current,0
ACC004657,2023-06-03,student,low,business,0
ACC004658,2026-02-23,self_employed,low,savings,0
ACC004659,2025-12-27,self_employed,low,business,0
ACC004660,2025-04-09,student,low,business,0
ACC004661,2022-12-21,retired,low,current,0
ACC004662,2022-07-09,business,low,business,0
ACC004663,2023-03-18,self_employed,low,savings,0
ACC004664,2025-09-30,retired,medium,savings,0
ACC004665,2022-01-12,business,low,current,0
ACC004666,2026-03-22,business,high,business,0
ACC004667,2025-12-24,business,medium,business,0
ACC004668,2022-09-13,student,low,current,0
ACC004669,2022-06-29,retired,medium,current,0
ACC004670,2025-10-20,student,low,current,0
ACC004671,2022-10-22,student,medium,current,0
ACC004672,2026-04-15,retired,low,business,0
ACC004673,2021-09-16,retired,medium,savings,0
ACC004674,2025-05-15,retired,low,current,0
ACC004675,2026-02-20,student,low,savings,0
ACC004676,2025-04-12,retired,medium,savings,0
ACC004677,2024-11-06,self_employed,low,business,0
ACC004678,2022-01-25,student,low,current,0
ACC004679,2026-03-17,salaried,low,current,0
ACC004680,2025-05-07,student,low,business,0
ACC004681,2023-08-26,self_employed,medium,business,0
ACC004682,2025-10-19,business,low,current,0
ACC004683,2024-12-10,salaried,low,savings,0
ACC004684,2024-09-06,student,medium,business,1
ACC004685,2026-08-07,business,low,savings,0
ACC004686,2022-07-13,retired,low,business,0
ACC004687,2025-04-26,retired,low,business,0
ACC004688,2022-11-02,business,low,savings,0
ACC004689,2023-11-12,salaried,low,current,0
ACC004690,2025-10-04,business,low,current,0
ACC004691,2023-09-05,salaried,low,business,0
ACC004692,2022-05-31,salaried,low,business,0
ACC004693,2024-02-10,retired,medium,savings,0
ACC004694,2026-04-29,business,low,savings,0
ACC004695,2025-03-05,business,low,savings,0
ACC004696,2023-11-22,student,low,business,0
ACC004697,2023-04-23,student,low,current,0
ACC004698,2021-09-29,salaried,low,savings,0
ACC004699,2021-10-05,student,high,current,0
ACC004700,2026-08-13,retired,medium,savings,0
ACC004701,2026-02-22,self_employed,low,savings,0
ACC004702,2022-09-14,retired,low,savings,0
ACC004703,2026-02-13,student,low,business,0
ACC004704,2021-10-05,salaried,low,business,0
ACC004705,2024-11-21,retired,low,current,0
ACC004706,2023-06-13,salaried,medium,savings,0
ACC004707,2024-05-21,business,low,business,0
ACC004708,2025-03-06,retired,high,business,0
ACC004709,2024-10-12,student,medium,current,0
ACC004710,2022-08-10,student,low,business,0
ACC004711,2023-01-06,salaried,medium,business,0
ACC004712,2025-04-28,salaried,high,savings,0
ACC004713,2026-09-05,business,low,business,0
ACC004714,2023-11-10,salaried,low,current,0
ACC004715,2023-12-03,business,low,savings,0
ACC004716,2026-04-05,salaried,medium,current,0
ACC004717,2025-04-20,student,low,business,0
ACC004718,2026-07-03,self_employed,low,savings,0
ACC004719,2024-10-23,self_employed,low,current,0
ACC004720,2024-01-17,retired,low,business,0
ACC004721,2025-01-29,retired,medium,current,0
ACC004722,2023-06-07,business,low,business,0
ACC004723,2025-03-19,retired,low,savings,0
ACC004724,2026-05-25,student,low,current,1
ACC004725,2026-06-11,self_employed,low,current,0
ACC004726,2025-10-20,business,low,business,0
ACC004727,2023-03-22,self_employed,medium,business,0
ACC004728,2024-11-06,student,medium,business,0
ACC004729,2026-06-16,business,low,savings,0
ACC004730,2026-06-03,self_employed,low,savings,0
ACC004731,2025-10-24,salaried,low,savings,0
ACC004732,2023-11-10,self_employed,low,savings,0
ACC004733,2024-04-22,student,medium,savings,0
ACC004734,2026-08-12,self_employed,low,savings,0
ACC004735,2024-08-17,retired,high,savings,0
ACC004736,2025-01-31,self_employed,medium,savings,0
ACC004737,2022-11-15,self_employed,medium,current,0
ACC004738,2022-09-17,salaried,medium,current,0
ACC004739,2023-08-27,salaried,low,business,0
ACC004740,2025-07-01,self_employed,low,current,1
ACC004741,2023-01-28,retired,low,savings,0
ACC004742,2022-07-21,retired,low,savings,0
ACC004743,2023-07-11,salaried,high,business,0
ACC004744,2026-01-09,business,medium,savings,0
ACC004745,2025-02-08,self_employed,medium,savings,0
ACC004746,2024-07-30,retired,medium,current,0
ACC004747,2026-05-20,student,low,savings,0
ACC004748,2022-02-21,salaried,medium,current,0
ACC004749,2023-01-25,retired,low,savings,1
ACC004750,2025-01-03,retired,low,current,0
ACC004751,2021-09-29,retired,low,savings,0
ACC004752,2022-06-23,student,low,current,0
ACC004753,2022-12-08,salaried,low,business,0
ACC004754,2025-09-17,student,low,business,0
ACC004755,2025-05-27,salaried,low,current,0
ACC004756,2022-06-13,retired,low,current,0
ACC004757,2022-03-31,student,low,savings,0
ACC004758,2023-12-09,self_employed,low,savings,0
ACC004759,2023-08-03,business,low,business,0
ACC004760,2024-11-08,retired,medium,savings,0
ACC004761,2022-05-19,business,medium,business,0
ACC004762,2022-01-08,student,low,current,0
ACC004763,2024-12-20,self_employed,low,savings,0
ACC004764,2025-02-08,business,high,business,0
ACC004765,2026-02-17,self_employed,low,savings,0
ACC004766,2024-02-20,self_employed,low,savings,0
ACC004767,2022-03-10,student,low,current,1
ACC004768,2023-03-11,student,low,savings,0
ACC004769,2025-11-26,salaried,low,current,0
ACC004770,2025-06-07,salaried,medium,savings,0
ACC004771,2021-10-16,retired,low,current,1
ACC004772,2023-06-01,business,medium,savings,0
ACC004773,2026-02-08,self_employed,low,current,0
ACC004774,2024-02-18,self_employed,low,savings,0
ACC004775,2023-05-11,salaried,high,current,0
ACC004776,2021-12-26,retired,medium,business,0
ACC004777,2026-01-16,retired,low,business,0
ACC004778,2026-02-01,salaried,low,current,0
ACC004779,2023-09-02,student,low,business,0
ACC004780,2023-02-21,business,low,business,0
ACC004781,2022-01-03,salaried,low,business,0
ACC004782,2024-10-04,business,low,savings,0
ACC004783,2023-09-26,business,low,savings,0
ACC004784,2021-09-13,self_employed,low,business,0
ACC004785,2023-01-15,salaried,medium,current,0
ACC004786,2022-06-09,business,low,savings,0
ACC004787,2024-01-18,student,low,business,0
ACC004788,2025-02-04,student,low,current,0
ACC004789,2024-09-14,business,low,business,0
ACC004790,2025-01-22,student,medium,savings,0
ACC004791,2025-02-23,student,low,business,0
ACC004792,2026-09-07,self_employed,low,savings,0
ACC004793,2023-05-28,retired,low,savings,0
ACC004794,2026-02-07,self_employed,low,business,0
ACC004795,2021-10-30,salaried,medium,savings,0
ACC004796,2022-04-14,self_employed,low,savings,0
ACC004797,2022-06-20,business,low,current,1
ACC004798,2026-05-17,self_employed,low,business,0
ACC004799,2024-02-13,retired,low,savings,0
ACC004800,2026-06-16,retired,low,business,0
ACC004801,2026-08-29,retired,low,current,0
ACC004802,2024-08-29,business,medium,current,0
ACC004803,2024-08-27,self_employed,low,current,0
ACC004804,2024-01-20,business,low,savings,0
ACC004805,2023-08-17,student,medium,current,0
ACC004806,2023-05-10,salaried,medium,current,0
ACC004807,2025-07-26,salaried,high,savings,0
ACC004808,2025-02-19,salaried,low,current,0
ACC004809,2026-08-04,salaried,low,business,0
ACC004810,2021-09-27,student,low,current,0
ACC004811,2023-12-03,student,low,business,0
ACC004812,2023-03-10,salaried,high,business,0
ACC004813,2025-02-28,self_employed,low,business,0
ACC004814,2026-01-02,self_employed,low,business,0
ACC004815,2022-08-09,self_employed,medium,savings,0
ACC004816,2026-06-14,student,low,savings,1
ACC004817,2022-04-25,business,medium,business,0
ACC004818,2025-12-24,salaried,medium,current,0
ACC004819,2024-03-15,business,low,business,0
ACC004820,2024-08-04,self_employed,low,savings,0
ACC004821,2022-09-11,self_employed,low,business,0
ACC004822,2026-01-24,self_employed,medium,business,0
ACC004823,2023-11-22,self_employed,low,business,0
ACC004824,2026-04-11,retired,medium,current,0
ACC004825,2026-08-04,salaried,high,current,0
ACC004826,2023-10-30,student,low,business,0
ACC004827,2025-06-19,retired,medium,current,0
ACC004828,2024-11-27,student,low,current,0
ACC004829,2026-06-28,salaried,low,business,0
ACC004830,2025-10-24,business,low,savings,0
ACC004831,2023-10-08,business,low,savings,0
ACC004832,2024-08-03,salaried,medium,savings,0
ACC004833,2025-08-08,self_employed,low,savings,0
ACC004834,2025-08-14,self_employed,low,savings,0
ACC004835,2026-09-10,retired,low,savings,0
ACC004836,2021-12-06,self_employed,medium,savings,0
ACC004837,2025-10-19,self_employed,high,current,0
ACC004838,2022-09-09,self_employed,medium,savings,0
ACC004839,2023-11-23,business,medium,savings,0
ACC004840,2022-04-10,self_employed,low,business,0
ACC004841,2024-12-14,student,medium,savings,0
ACC004842,2023-07-29,salaried,low,business,1
ACC004843,2023-08-28,salaried,medium,business,0
ACC004844,2024-05-20,retired,low,current,0
ACC004845,2025-03-17,student,medium,business,0
ACC004846,2024-09-14,business,low,savings,0
ACC004847,2026-02-03,student,medium,savings,0
ACC004848,2026-04-04,retired,medium,current,0
ACC004849,2021-10-13,salaried,low,current,0
ACC004850,2023-12-10,business,low,business,0
ACC004851,2023-10-24,retired,medium,savings,0
ACC004852,2024-02-22,business,low,business,0
ACC004853,2022-06-28,business,high,current,0
ACC004854,2025-02-03,self_employed,medium,business,0
ACC004855,2024-08-10,retired,medium,current,0
ACC004856,2022-05-07,retired,low,savings,0
ACC004857,2026-06-01,student,medium,business,0
ACC004858,2023-03-21,student,medium,business,0
ACC004859,2025-10-02,business,low,business,0
ACC004860,2024-05-15,student,high,savings,0
ACC004861,2024-09-15,salaried,low,current,0
ACC004862,2023-07-24,self_employed,low,savings,0
ACC004863,2026-07-31,business,low,current,0
ACC004864,2023-12-27,salaried,high,business,0
ACC004865,2023-04-03,retired,low,business,0
ACC004866,2023-04-26,retired,low,business,1
ACC004867,2025-12-11,retired,low,savings,0
ACC004868,2023-05-26,business,medium,business,0
ACC004869,2023-09-12,salaried,low,savings,0
ACC004870,2023-10-05,self_employed,low,business,0
ACC004871,2023-12-16,business,low,current,0
ACC004872,2023-06-17,salaried,low,current,0
ACC004873,2023-08-26,retired,low,business,0
ACC004874,2023-06-04,salaried,medium,business,0
ACC004875,2023-10-28,retired,low,savings,0
ACC004876,2024-09-23,self_employed,low,savings,0
ACC004877,2023-01-10,student,low,current,0
ACC004878,2022-08-10,salaried,medium,current,1
